timestamp,metric_name,value,dag_run_time
2025-06-14 06:00:01,Number of threads in all instances of ParallelCompressedWriteBuffer that are currently waiting for buffer to become available for writing,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of temporary files created,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of temporary files created for external sorting,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of temporary files created for external aggregation,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of temporary files created for JOIN,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of temporary files for vertical merge,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of temporary files created without known purpose,0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Number of read (read, pread, io_getevents, etc.) syscalls in fly",2,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of read with remote reader in fly,0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Number of write (write, pwrite, io_getevents, etc.) syscalls in fly",0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Number of threads receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries.",0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Number of threads sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries.",0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of connections that are sending data for scalars to remote servers.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of connections that are sending data for external tables to remote servers. External tables are used to implement GLOBAL IN and GLOBAL JOIN operators with distributed subqueries.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of query processing threads,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of Replicated tables that are currently in readonly state due to re-initialization after ZooKeeper session loss or due to startup without ZooKeeper configured.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total amount of memory (bytes) allocated by the server.,248659029,2025-06-14 05:00:00
2025-06-14 06:00:01,Total amount of memory (bytes) allocated by the server not corrected by RSS.,4754159,2025-06-14 05:00:00
2025-06-14 06:00:01,Total amount of memory (bytes) allocated by background tasks (merges and mutations).,17768410,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of ephemeral nodes hold in ZooKeeper.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Number of sessions (connections) to ZooKeeper. Should be no more than one, because using more than one connection to ZooKeeper may lead to bugs due to lack of linearizability (stale reads) that ZooKeeper consistency model allows.",0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of watches (event subscriptions) in ZooKeeper.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of requests to ZooKeeper in fly.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of INSERT queries that are throttled due to high number of active data parts for partition in a MergeTree table.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads waiting for lock in Context. This is global lock.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of rows in buffers of Buffer tables,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of bytes in buffers of Buffer tables,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of requests in fly to data sources of dictionaries of cache type.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Revision of the server. It is a number incremented for every release or release candidate except patch releases.,54499,2025-06-14 05:00:00
2025-06-14 06:00:01,"Version of the server in a single integer number in base-1000. For example, version 11.22.33 is translated to 11022033.",25005002,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads waiting for read on a table RWLock.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads waiting for write on a table RWLock.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads holding read lock in a table RWLock.,2,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads holding write lock in a table RWLock.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in global thread pool.,695,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in global thread pool running a task.,661,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in global thread pool.,661,2025-06-14 05:00:00
2025-06-14 06:00:01,Obsolete. Number of threads in local thread pools. The threads in local thread pools are taken from the global thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Obsolete. Number of threads in local thread pools running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Obsolete. Number of queued or active jobs in local thread pools.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the MergeTreeDataSelectExecutor thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the MergeTreeDataSelectExecutor thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the MergeTreeDataSelectExecutor thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for BACKUP.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in thread pool for BACKUP running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs for BACKUP.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for RESTORE.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for RESTORE running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs for RESTORE.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in thread pool for loading marks.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for loading marks running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the thread pool for loading marks.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the IO prefetch thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the IO prefetch thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the IO prefetch thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the IO writer thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the IO writer thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the IO writer thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the IO thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the IO thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the IO thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in compression thread pools.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in compression thread pools running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in compression thread pools.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for remote_filesystem_read_method=threadpool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for remote_filesystem_read_method=threadpool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the thread pool for remote_filesystem_read_method=threadpool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for local_filesystem_read_method=threadpool.,3,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for local_filesystem_read_method=threadpool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the thread pool for local_filesystem_read_method=threadpool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the BackupsIO thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the BackupsIO thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the BackupsIO thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Obsolete metric, shows nothing.",0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Obsolete metric, shows nothing.",0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the StorageHive thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the StorageHive thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the StorageHive thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the tables loader background thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the tables loader background thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the tables loader background thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the tables loader foreground thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the tables loader foreground thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the tables loader foreground thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the DatabaseOnDisk thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the DatabaseOnDisk thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the DatabaseOnDisk thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the DatabaseBackup thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the DatabaseBackup thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the DatabaseBackup thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the DatabaseCatalog thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the DatabaseCatalog thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the DatabaseCatalog thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for destroy aggregate states.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for destroy aggregate states running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the thread pool for destroy aggregate states.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for concurrent hash join.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool for concurrent hash join running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the thread pool for concurrent hash join.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the HashedDictionary thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the HashedDictionary thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the HashedDictionary thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the CacheDictionary thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the CacheDictionary thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the CacheDictionary thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the ParallelFormattingOutputFormatThreads thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the ParallelFormattingOutputFormatThreads thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the ParallelFormattingOutputFormatThreads thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the ParallelParsingInputFormat thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the ParallelParsingInputFormat thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the ParallelParsingInputFormat thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the MergeTreeBackgroundExecutor thread pool.,48,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the MergeTreeBackgroundExecutor thread pool running a task.,48,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the MergeTreeBackgroundExecutor thread pool.,48,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the AsynchronousInsert thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the AsynchronousInsert thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the AsynchronousInsert thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of pending tasks in the AsynchronousInsert queue.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of pending bytes in the AsynchronousInsert queue.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the StartupSystemTables thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the StartupSystemTables thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the StartupSystemTables thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the Aggregator thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the Aggregator thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the Aggregator thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the DDLWorker thread pool for ON CLUSTER queries.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the DDLWORKER thread pool for ON CLUSTER queries running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the DDLWORKER thread pool for ON CLUSTER queries.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the StorageDistributed thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the StorageDistributed thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the StorageDistributed thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads used for INSERT into Distributed.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads used for INSERT into Distributed running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs used for INSERT into Distributed.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the StorageS3 thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the StorageS3 thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the StorageS3 thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the S3ObjectStorage thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the S3ObjectStorage thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the S3ObjectStorage thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the remote table engines thread pools.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the remote table engines thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in remote table engines thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the AzureObjectStorage thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the AzureObjectStorage thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the AzureObjectStorage thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the build vector similarity index thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the build vector similarity index thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the build vector similarity index thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of registered servers in StorageS3(Azure)Queue,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the IcebergCatalog thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the IcebergCatalog thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the IcebergCatalog thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the threadpool for processing PARALLEL WITH queries.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active threads in the threadpool for processing PARALLEL WITH queries.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the threadpool for processing PARALLEL WITH queries.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of local-to-remote path entries in the 'plain_rewritable' in-memory map for AzureObjectStorage.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of file entries in the 'plain_rewritable' in-memory map for AzureObjectStorage.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of local-to-remote path entries in the 'plain_rewritable' in-memory map for LocalObjectStorage.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of file entries in the 'plain_rewritable' in-memory map for LocalObjectStorage.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of local-to-remote path entries in the 'plain_rewritable' in-memory map for S3ObjectStorage.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of file entries in the 'plain_rewritable' in-memory map for S3ObjectStorage.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads for ALTER TABLE FETCH PARTITION,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads for ALTER TABLE FETCH PARTITION fetching part,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active part fetches in ALTER TABLE FETCH PARTITION,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the MergeTree parts loader thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the MergeTree parts loader thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the MergeTree parts loader thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the threadpool for loading Outdated data parts.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active threads in the threadpool for loading Outdated data parts.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the threadpool for loading Outdated data parts.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the threadpool for loading Unexpected data parts.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active threads in the threadpool for loading Unexpected data parts.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the threadpool for loading Unexpected data parts.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the MergeTree parts cleaner thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the MergeTree parts cleaner thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the MergeTree parts cleaner thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the threadpool for table creation in DatabaseReplicated.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active threads in the threadpool for table creation in DatabaseReplicated.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the threadpool for table creation in DatabaseReplicated.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads for copying data between disks of different types.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads for copying data between disks of different types running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs for copying data between disks of different types.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the system.replicas thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the system.replicas thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the system.replicas thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the RESTART REPLICA thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the RESTART REPLICA thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the RESTART REPLICA thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the PipelineExecutor thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the PipelineExecutor thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the PipelineExecutor thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the ParquetBlockInputFormat thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the ParquetBlockInputFormat thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the ParquetBlockInputFormat thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the ParquetBlockInputFormat io thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the ParquetBlockInputFormat io thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the ParquetBlockInputFormat io thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in ParquetBlockOutputFormat thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in ParquetBlockOutputFormat thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in ParquetBlockOutputFormat thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool used for subcolumns reading in MergeTree.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pool used for subcolumns reading in MergeTree running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the thread pool used for subcolumns reading in MergeTree.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the DWARFBlockInputFormat thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the DWARFBlockInputFormat thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the DWARFBlockInputFormat thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the threadpool for loading Outdated data parts.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active threads in the threadpool for loading Outdated data parts.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the threadpool for loading Outdated data parts.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the threadpool for polygon dictionaries.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active threads in the threadpool for polygon dictionaries.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the threadpool for polygon dictionaries.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of pending bytes to process for asynchronous insertion into Distributed tables. Number of bytes for every shard is summed.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of bytes for asynchronous insertion into Distributed tables that has been marked as broken. Number of bytes for every shard is summed.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of pending files to process for asynchronous insertion into Distributed tables. Number of files for every shard is summed.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of files for asynchronous insertion into Distributed tables that has been marked as broken. Number of files for every shard is summed.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Number of dropped tables, that are waiting for background data removal.",0,2025-06-14 05:00:00
2025-06-14 06:00:01,Max processed DDL entry of DDLWorker.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Max DDL entry of DDLWorker that pushed to zookeeper.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,"The part is generating now, it is not in data_parts list.",1,2025-06-14 05:00:00
2025-06-14 06:00:01,Deprecated. See PartsPreActive.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Deprecated. See PartsActive.,32,2025-06-14 05:00:00
2025-06-14 06:00:01,"The part is in data_parts, but not used for SELECTs.",0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Active data part, used by current and upcoming SELECTs.",32,2025-06-14 05:00:00
2025-06-14 06:00:01,Active databases.,5,2025-06-14 05:00:00
2025-06-14 06:00:01,Active tables.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Active replicated tables.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Active views.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Active dictionaries.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Not active data part, but could be used by only current SELECTs, could be deleted after SELECTs finishes.",449,2025-06-14 05:00:00
2025-06-14 06:00:01,"Not active data part with identity refcounter, it is deleting right now by a cleaner.",0,2025-06-14 05:00:00
2025-06-14 06:00:01,Part was moved to another disk and should be deleted in own destructor.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Wide parts.,138,2025-06-14 05:00:00
2025-06-14 06:00:01,Compact parts.,344,2025-06-14 05:00:00
2025-06-14 06:00:01,Total number of mmapped files.,1,2025-06-14 05:00:00
2025-06-14 06:00:01,Sum size of mmapped file regions.,588351288,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads waiting for asynchronous read.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of asynchronous inserts that are waiting for flush.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active Kafka consumers,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active Kafka consumers which have some partitions assigned.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active Kafka producer created,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active librdkafka threads,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of background reads currently working (populating materialized views from Kafka),0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of consumers which are currently used by direct or background reads,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of currently running inserts to Kafka,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of partitions Kafka tables currently assigned to,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active cache buffers,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of existing cache file segments,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of existing detached cache file segments,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Filesystem cache size in bytes,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Filesystem cache size limit in bytes,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Filesystem cache elements (file segments),0,2025-06-14 05:00:00
2025-06-14 06:00:01,Filesystem cache elements in download queue,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Filesystem cache elements in background cleanup queue,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Filesystem cache file segment which are currently hold as unreleasable,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of async insert hash id in cache,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Size of the iceberg metadata cache in bytes,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Size of the vector similarity index cache in bytes,0,2025-06-14 05:00:00
2025-06-14 06:00:01,S3 requests count,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of alive connections,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of outstanding requests,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of waiting threads inside of OvercommitTracker,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of io_uring SQEs waiting to be submitted,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of io_uring SQEs in flight,0,2025-06-14 05:00:00
2025-06-14 06:00:01,The current number of callback requests in flight from the remote server back to the initiator server to choose the read task (for s3Cluster table function and similar). Measured on the remote server side.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,The current number of callback requests in flight from the remote server back to the initiator server to choose the read task (for MergeTree tables). Measured on the remote server side.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,The current number of announcement being sent in flight from the remote server to the initiator server about the set of data parts (for MergeTree tables). Measured on the remote server side.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of Created thread local timers in QueryProfiler,54,2025-06-14 05:00:00
